smiles,LogD,KSOL,HLM_CLint,MLM_CLint,Caco-2_Permeability_Papp_AtoB,Caco-2_Permeability_Efflux,MPPB,MBPB,MGMB
O=C(c1[nH]nc2cccnc12)N1[C@@H]2CC[C@H]1C[C@H](Oc1ccccc1Cl)C2,0.6621267272857972,-0.837354915246827,0.040612841760653974,1.687903724675096,,,,,
O=C(c1[nH]nc2cccnc12)N1C[C@H]2C[C@H](Oc3ccc(Cl)cc3)C[C@H]2C1,1.0820920595609442,-1.230385707127762,-0.25215332650909533,-0.2609997929608256,1.1351411778501463,-0.3386630159957481,-0.8549862825777873,-0.6290373808971714,
Cc1nn(C)cc1-c1c[nH]nc1C(=O)N1CCC(Oc2ccc(Cl)cc2)CC1,0.5781336608307678,-0.7529537932356455,0.17073113876943144,0.5608035552249037,,,,,
O=C(c1n[nH]c2ccccc12)N1CCC(Nc2ccccc2)CC1,0.6621267272857972,-1.2453516792781982,-0.1878875822547601,-0.14469624200293493,3.2367985820426646,-0.34819766140355213,-0.5484957125111366,-0.3045759847504709,
O=C(c1c[nH]c2cccnc12)N1CCC(Nc2ccc(Cl)cc2)CC1,0.7461197937408267,-1.2129834139295803,-0.3576760917662136,-0.480502269416563,2.1789173383215985,-0.2846333586848588,-0.726260243149794,-0.5607297185504976,
O=C(c1c[nH]c2cccnc12)N1CCC(Oc2cncc(Cl)c2)CC1,0.2421613950106503,-0.5589182240759188,-0.294203751761932,0.2149642989434295,,,,,
O=C(c1c[nH]c2cccnc12)N1CCC(Oc2cccnc2C(F)(F)F)CC1,0.41014752792070924,-0.6119952183303732,-0.2402522627582925,0.10337022276024214,,,,,
O=C(c1n[nH]c2cccnc12)N1CCC(Oc2cccnc2C(F)(F)F)CC1,-0.09381087080946723,-0.6380986581276459,-0.3219729005138052,-0.35058219356659526,-0.3120403635602723,0.21752463279281847,-0.21748589683915406,0.5407313367896175,
COCC1CN(Cc2cccc(N3CCN(C(=O)c4cn(C)c5ccccc45)CC3)c2)C1,-0.1778039372644967,-0.6415791167672822,0.06203475651209907,-0.2801448317188587,,,,,
COC1(C)CN(Cc2cccc(N3CCN(C(=O)c4cn(C)c5ccccc45)CC3)c2)C1,0.41014752792070924,-0.5606584533957369,0.6301121995504202,1.1587020918394122,,,,,
COC[C@H]1CCCN1Cc1cccc(N2CCN(C(=O)c3cn(C)c4ncccc34)CC2)c1,-0.26179700371952597,-0.5406458162178279,0.4222402860363976,1.1351547179658956,,,,,
O=c1c2[nH]c3c(F)cccc3c2ncn1CCCN1CCCCC1,-0.26179700371952597,-0.640709002107373,-0.3830650277679263,-0.496883051241618,1.5103363922898847,-0.3397224210410597,0.763283927374128,0.13942382050290897,
COC1(C)CN(Cc2ccc(N3CCN(C(=O)c4cn(C)c5ccccc45)CC3)cn2)C1,-0.1778039372644967,-0.6276572822087367,0.15486305376836101,-0.10476808630436331,,,,,
COc1ccc2[nH]c3c(=O)n([C@H](C)CCN4CCCCC4)ccc3c2c1,-0.009817804354437762,-0.6807342764631912,-0.3759243895174446,-0.49176405692128833,1.353299798777513,-0.33548480085981347,-0.11327910301649279,-0.3472682737171419,
COc1ccc2[nH]c3c(=O)n([C@@H](C)CCN4CCCCC4)ccc3c2c1,-0.009817804354437762,-0.5319446696187371,-0.3814782192678192,-0.3934793659709582,0.9856272954042357,-0.34290063617699434,0.2299903354581559,-0.3472682737171419,
CCOc1ccc2[nH]c3c(=O)n(C[C@@H]4CCCN(C)C4)cnc3c2c1,-0.1778039372644967,-0.3683631135558285,-0.40924736801969247,-0.48930693964753,1.5479499476221892,-0.33548480085981347,1.0084763834274484,-0.3984990204771473,
CN1CCC[C@@H](Cn2ccc3c4cc(OCC5COC5)ccc4n(C)c3c2=O)C1,-0.4297831366295847,-0.5771906319340097,-0.2823026880111291,-0.3574416459558371,,,0.2851586380701529,,
COCC1CN(Cc2ccc(N3CCN(C(=O)c4cn(C)c5ncccc45)C[C@H]3C)cc2)C1,-0.8497484689047318,-0.7338112707176455,-0.3497420492656784,-0.5389611845547281,0.29823957170636956,-0.1628017784740299,1.351745821902097,1.121346466736345,
COCC1CN(Cc2ccc(N3CCN(C(=O)c4cn(C)c5ccccc45)C[C@H]3C)cc2)C1,-0.26179700371952597,-0.639838887447464,0.4111326265356483,-0.43115516416858474,,,,,
CN1CCC[C@@H](Cn2ccc3c([nH]c4ccc(OCC5COC5)cc43)c2=O)C1,-0.681762335994673,-0.5684894853349188,-0.33704758126482204,-0.5228875423888928,-0.4211196740239556,0.18998010161471807,1.4069141245140944,0.1991930250562485,
COC1(C)CN(Cc2ccc(N3CCN(C(=O)c4cn(C)c5ncccc45)C[C@H]3C)cc2)C1,-0.34579007017455543,-0.5841515492132824,0.08901050101391877,0.8183913494238941,,,,,
O=C(c1[nH]nc2cccnc12)N1C[C@H]2CC(Nc3ccccc3Cl)C[C@H]2C1,0.7461197937408267,-1.2624929380784073,0.06362156501220607,0.7132472060843221,,,,,
CC(C)C#Cc1cn[nH]c1C(=O)N1CCC(Oc2ccc(Cl)cc2)CC1,,-1.2719771878714163,0.0334722035101723,0.07521575399842881,,,,,
O=C(c1[nH]ncc1C#CCO)N1CCC(Oc2ccc(Cl)cc2)CC1,0.2421613950106503,-0.7529537932356455,-0.3307003472643939,-0.3776104835779361,,,,,
O=C(c1n[nH]cc1-c1coc(C(F)(F)F)c1)N1CCC(Oc2ccc(Cl)cc2)CC1,,-1.2577943189148983,-0.18392056100449247,-0.24461901113577056,-1.0041297816746766,-0.32065313022545167,-0.8978949623871184,-0.6512373711598404,
Cc1[nH]nc(C(=O)N2CCC(Oc3cncc(Cl)c3)CC2)c1-c1ccccc1,0.8301128601958562,-1.083597364001099,4.747086853078142,5.74050914819371,,,,,
CN(c1cncc(Cl)c1)C1CCN(C(=O)c2n[nH]c3cccnc23)CC1,-0.009817804354437762,-1.064454841483099,0.20881454277200043,2.091792376549109,,,,,
Cc1[nH]nc(C(=O)N2CCC(Nc3cncc(Cl)c3)CC2)c1-c1ccccc1,0.8301128601958562,-1.2651902935241255,1.485401981108116,3.414028609490269,,,,,
Cc1[nH]nc(C(=O)N2CCC(N(C)c3cncc(Cl)c3)CC2)c1-c1ccccc1,1.2500781924710032,-0.9774433754921902,9.297260227135084,2.2645072449170334,,,,,
Cc1cccc2[nH]nc(C(=O)N3CCC(Oc4cncc(Cl)c4)CC3)c12,0.7461197937408267,-0.8556273231049178,0.08980390526397225,0.20073349473291296,,,,,
Cc1ccc2[nH]cc(C(=O)N3CCC(Oc4cncc(Cl)c4)CC3)c2n1,0.5781336608307678,-0.7111882895600092,0.0144305015088878,1.7998049405175034,,,,,
COc1ccc2[nH]c3c(=O)n(CCCN4CCCCC4)ccc3c2n1,-0.5137762030846142,-0.5667492560151006,-0.13314268900106713,-0.489818839079563,1.3344930211113608,-0.28675216877548193,1.6643662033700808,-0.10819145550378362,
COc1cc2c(cc1Cl)[nH]c1c(=O)n(CCCN3CCCCC3)ccc12,0.1581683285556208,-0.9034836293999177,-0.33625417701476856,-0.24820230716000136,,,,,
COc1cc2[nH]c3c(=O)n(CCCN4CCCCC4)ccc3c2cc1F,-0.1778039372644967,-0.6702929005442821,-0.3426014110151967,-0.4961663920367719,1.16523202211599,-0.33124718067856723,0.03383637061549953,-0.4753451406171553,
CCOc1ccc2[nH]c3c(=O)n(CCN(C)C4CCCCC4)cnc3c2c1,1.3340712589260326,-1.2346492689613167,1.1386843238347273,1.769910013686778,,,,,
COc1ccc2c(c1)c1ncn(CCN(C)C3CCCCC3)c(=O)c1n2C,1.1660851260159737,-0.5719699439745551,2.089976019648899,7.262693299286948,,,,,
CCOc1ccc2c(c1)c1ncn(CCN(C)C3CCCCC3)c(=O)c1n2C,1.502057391836091,-0.640709002107373,1.2108841105895978,6.625583266178714,,,,,
CCOc1ccc2[nH]c3c(=O)n(C[C@@H]4CCN(C)C4)cnc3c2c1,-0.5977692695396437,-0.4553745795467373,-0.41876821902033473,-0.47016190088949694,1.1360815167334541,-0.25920763759738147,1.5049911069354223,-0.3301913581304735,
CO[C@H]1CCN(Cc2cccc(N3CCN(C(=O)c4cn(C)c5ncccc45)CC3)c2)C1,-0.34579007017455543,-0.46929641410528267,-0.14980417825219108,-0.3852889750584306,,,,,
COC[C@@H]1CCCN1Cc1cccc(N2CCN(C(=O)c3cn(C)c4ncccc34)CC2)c1,-0.4297831366295847,-0.5145423764205553,-0.33942779401498263,0.8900572699085099,,,,,
CN1CCC[C@@H](Cn2ccc3c([nH]c4c(Cl)cccc43)c2=O)C1,0.3261544614656797,-0.4536343502269191,-0.32752673026417983,-0.17080311303661638,,,,,
COc1ccc2c(c1)[nH]c1c(=O)n(CCN(C)C3CCCCC3)ccc12,1.1660851260159737,-0.9583008529741902,-0.015718859993146036,1.6329257256747551,,,,,
CN(CCn1ccc2c([nH]c3c(Cl)cccc32)c1=O)C1CCCCC1,1.7540365912011797,-1.1497260781541898,0.9681024100732203,6.943984712903221,,,,,
O=c1c2cc3c(OC(F)(F)F)cccc3n2ccn1CCCN1CCCCC1,0.9141059266508856,-0.7633951691545545,-0.31879928351359105,-0.31730873048445224,,,,,
COc1cncc(-c2cn(C)c3ccc(OCC4(C)CNC4)cc23)c1,-1.10172766826982,-0.5763205172741006,-0.2997575815123066,0.13643892606957192,,,,,
COc1cncc(-c2cn(C)c3ccc(OC4CCN(C)C4)cc23)c1,0.2421613950106503,-0.6146055623101004,-0.06570332774651784,3.5670865396681273,1.4059587762427397,-0.38527683798945656,-0.37686099327381234,-0.31140675098513826,
COCCNC(=O)c1ccc2c(c1)c(-c1cncc(OC)c1)cn2C,0.41014752792070924,-0.7399020733370092,0.2651462445258005,0.7990415508930478,,,,,
c1cc2ccc(-c3ccc(OCCN4CCCC4)cc3)cc2cn1,0.7461197937408267,-0.7642652838144636,-0.3267333260141263,1.5485646992757218,1.5883845196044166,-0.38527683798945656,-0.4197696730831434,-0.5760989425784993,
COCCNC(=O)c1ccc(-c2ccc3ccncc3c2)cc1,0.7461197937408267,-0.7303308120780091,-0.22835119900748968,0.5790271750052773,1.7961994128153995,-0.31429669995358234,-0.43202929588580946,-0.035614564260442724,
CNc1cc2ccncc2cc1-c1ccc(OCCN2CCCCC2)cn1,0.6621267272857972,-0.7607848251748272,-0.26008736900963053,-0.31710397071163904,-0.5151535623547171,-0.3630293320379139,-0.3216926906618152,-0.3899605626838131,
CNc1cc2ccncc2cc1-c1ccc(OCCN2CCCCC2)cc1,1.0820920595609442,-0.6816043911231002,0.03902603326054697,-0.31741111037085884,-0.38068510204172823,-0.35985111690197924,-0.186836839832489,-0.430091314312484,
CNc1cc(OCCN2CCCCC2)ccc1-c1ccc2ccncc2c1,0.8301128601958562,-0.6920457670420093,-0.31879928351359105,-0.009964311491857373,,,,,
COc1cncc(-c2cn(C)c3ccc(OCC4CNC4)cc23)c1,-1.3537068676349082,-0.6711630152041912,-0.2664346030100587,-0.23683813976886944,-0.2734864693446601,0.024712914546115437,-0.02746174339783059,-0.42411439385715,
COc1cncc(-c2cn(C)c3ccc(OC4CNC4)cc23)c1,-0.681762335994673,-0.7459928759563728,-0.3053114112626812,-0.05818523798936307,1.4050184373594319,-0.3291283705879441,-0.4197696730831434,-0.43265285165048417,
COc1cncc(-c2cn(C)c3ccc(OC4CN(C)C4)cc23)c1,0.3261544614656797,-0.5876320078529187,-0.13155588050096007,1.3850640206843914,2.00871600044292,-0.3778610026722757,0.003187313608834472,-0.26615292468046686,
Cn1cc(-c2cncnc2)c2cc(OCCCN3CCCC3)ccc21,-0.7657554024497024,-0.5998136130916459,-0.24104566700834604,2.239219412974604,,,,,
c1cc(OCCN2CCCCC2)nc(-c2ccc3cnccc3c2)c1,0.9980989931059148,-0.6763837031636457,0.9768298568238091,0.7770298753156301,,,,,
c1cc(OCCN2CCCCC2)cc(-c2ccc3cnccc3c2)c1,1.1660851260159737,-0.709448060240191,0.3325856057803498,1.3999091042133476,,,,,
CN(c1cncc(Cl)c1)C1CCN(C(=O)c2n[nH]cc2-c2ccccc2)CC1,0.9980989931059148,-0.8695491576634632,8.099219809554267,8.089922781452227,,,,,
Cn1cnc2ccc(-c3c[nH]nc3C(=O)N3CCC(Oc4cncc(Cl)c4)CC3)cc21,-0.09381087080946723,-0.6415791167672822,2.1058441046499694,8.373515066798491,,,,,
O=C(c1n[nH]cc1-c1ccc2ncoc2c1)N1CCC(Oc2cncc(Cl)c2)CC1,0.2421613950106503,-0.6868250790825547,1.1553458130858514,3.6069123154802925,,,,,
O=C(c1n[nH]c2ccccc12)N1CCC(n2cnc3cccc(Cl)c32)CC1,1.2500781924710032,-1.1914915818298257,-0.2180369437567939,1.261593877678039,,,,,
Cn1nnc2ccc(-c3c[nH]nc3C(=O)N3CCC(Oc4ccc(Cl)cc4)CC3)cc21,0.9141059266508856,-1.2174209986951168,1.4973030448589189,,,,,,
Cn1nnc2ccc(-c3c[nH]nc3C(=O)N3CCC(Oc4cncc(Cl)c4)CC3)cc21,-0.009817804354437762,-0.709448060240191,0.6713692205532034,5.760985125475028,,,,,
O=C(c1n[nH]cc1-c1ccc2ncsc2c1)N1CCC(Oc2cncc(Cl)c2)CC1,0.5781336608307678,-0.7851480356522818,1.6583641076197837,0.6797689832293659,,,,,
O=C(c1n[nH]cc1-c1ccc2ncsc2c1)N1CCC(Oc2ccc(Cl)cc2)CC1,1.4180643253810616,-1.105350230498826,0.2104013512721075,-0.09186822061713244,,,,,
O=C(c1n[nH]c2ccccc12)N1CCC(n2cnc3cc(Cl)ccc32)CC1,1.502057391836091,-0.9739629168525538,-0.34101460251508964,-0.4979068501056839,,,,,
Clc1ccc(OC2CCN(Cc3n[nH]c4cccnc34)CC2)cc1,1.1660851260159737,-1.1801800912510079,-0.02365290249368125,-0.25690459750456185,,,,,
O=C(c1nc2ccccc2[nH]1)N1CCC(Oc2cncc(Cl)c2)CC1,1.1660851260159737,-0.8564974377648269,-0.06411651924641078,-0.4104744271144527,,,,,
COc1ccc2c(c1)[nH]c1c(=O)n(CCCN3CCCCC3)ncc12,-0.34579007017455543,-0.5328147842786463,-0.17519311425390377,-0.44876450463051887,2.175155982788368,-0.3609105219472908,0.7755435501767939,-0.1764991178504575,
COC1(C)CN([C@H](C)c2ccc(N3CCN(C(=O)c4cn(C)c5ncccc45)CC3)cc2)C1,-0.1778039372644967,-0.5571779947561006,0.6745428375534175,0.38440301094634244,,,,,
COC1(C)CN([C@@H](C)c2ccc(N3CCN(C(=O)c4cn(C)c5ncccc45)CC3)cc2)C1,-0.1778039372644967,-0.511061917780919,0.8252896450635865,0.9589589334601475,,,,,
COCC1CN([C@@H](COC)c2ccc(N3CCN(C(=O)c4cn(C)c5ncccc45)CC3)cc2)C1,-0.5977692695396437,-0.6624618686051003,-0.202962263005777,-0.5138781123851126,0.7984998576260205,-0.22848489128334634,1.247539028079436,1.8300384635830858,
COCC1CN([C@H](COC)c2ccc(N3CCN(C(=O)c4cn(C)c5ncccc45)CC3)cc2)C1,-0.5977692695396437,-0.6050343010511005,-0.33704758126482204,-0.5283136763684423,0.9959710231206194,-0.2655640678692508,0.9778273264207834,1.309192538189698,
CC[C@@H](c1ccc(N2CCN(C(=O)c3cn(C)c4ncccc34)CC2)cc1)N1CC(COC)C1,-0.34579007017455543,-0.6224365942492822,-0.2918235390117714,-0.533944570120805,0.9498944178385464,-0.27827692841298945,0.9655677036181174,1.4714232362630482,
CC[C@H](c1ccc(N2CCN(C(=O)c3cn(C)c4ncccc34)CC2)cc1)N1CC(COC)C1,-0.4297831366295847,-0.5806710905736461,-0.21724353950674039,-0.35457500913645246,,,,,
CC(CN(C)C)Nc1ccc(-c2cn(C)c3ccc(OCCCN4CCN(C)CC4)cc23)cn1,-0.9337415353597612,-0.4832182486638282,-0.41876821902033473,0.7572705572391575,,,,,
Nc1cc2ccncc2cc1-c1cc(OCCN2CCCCC2)ccn1,-0.09381087080946723,-0.5302044402989189,-0.2664346030100587,-0.200390900208122,,,,,
COc1cncc(-c2cn(C)c3ccc(OCC4CN(C)C4)cc23)c1,-0.5977692695396437,-0.5275940963191916,-0.25770715625946994,0.3437581960429246,,,,,
COc1cncc(-c2cn(C)c3ccc(OCC4CCN4)cc23)c1,-1.10172766826982,-0.5336848989385553,-0.25294673075914886,-0.09504199709573688,,,,,
COc1cncc(-c2cn(C)c3ccc(OCC4CCN4C)cc23)c1,0.07417526210059171,-0.39446655335310116,-0.14901077400213755,1.347592982259578,,,,,
CC(=O)N[C@@H](C)COc1cccc(-c2ccc3cnccc3c2)c1,1.0820920595609442,-0.7894986089518272,0.0779028415131695,-0.11050135994313252,,,,,
NC(=O)Cc1cccc(Nc2cccc(-c3cccc(S(N)(=O)=O)c3)n2)c1,-0.26179700371952597,-0.7442526466365545,-0.26484779450995166,-0.04426157343806633,,,,,
CN1CCC(Oc2ccc(Nc3cccc(-c4cccnc4)n3)cc2)CC1,0.3261544614656797,-0.5832814345533733,0.3817766692836681,1.353121496125534,,,,,
Nc1cc2ccncc2cc1-c1ncc(OCCN2CCCCC2)cn1,0.07417526210059171,-0.521503293699828,-0.2481863052588277,-0.37689382437308994,,,,,
O=C(c1n[nH]cc1C1CC1)N1CCC(Oc2cncc(Cl)c2)CC1,0.3261544614656797,-0.8225629660283725,-0.3790980065176587,-0.23202628510775955,,,,,
Cn1cnc2ccc(-c3c[nH]nc3C(=O)N3CCC(Oc4ccc(Cl)nc4)CC3)cc21,-0.09381087080946723,-0.8591077817445543,2.5128604849274256,10.02735975181061,,,,,
Cn1cnc2ccc(-c3c[nH]nc3C(=O)N3CCC(Oc4ccc(C(F)(F)F)nc4)CC3)cc21,0.1581683285556208,-0.8625882403841906,3.2388253737263977,7.560925908389356,,,,,
O=C(c1n[nH]c2ccccc12)N1CCC(n2nnc3cc(Cl)ccc32)CC1,1.2500781924710032,-1.2624059266124166,-0.33546077276471503,-0.36327729948101295,,,,,
Cc1nn(C)cc1OC1CCN(C(=O)c2n[nH]c3ccccc23)CC1,0.07417526210059171,-0.7077078309203729,-0.17360630575379674,-0.32160868571352924,,,,,
Cc1nn(C)cc1OC1CCN(C(=O)c2n[nH]cc2-c2ccccc2)CC1,-0.1778039372644967,-0.7329411560577365,0.026331565259690617,1.956139027060372,,,,,
Cn1ccc(OC2CCN(C(=O)c3n[nH]c4ccccc34)CC2)n1,-0.009817804354437762,-0.7755767743932818,0.48015879629030467,0.07153007808779141,,,,,
Cn1cc(OC2CCN(C(=O)c3n[nH]c4ccccc34)CC2)cn1,-0.1778039372644967,-0.5058412298214644,-0.3552958790160531,-0.4891021798747168,,,,,
O=C(c1n[nH]cc1-c1ccc2nccn2c1)N1CCC(Oc2ccc(Cl)cc2)CC1,0.9980989931059148,-0.8364848005869179,2.400990485669879,6.290903417515558,,,,,
O=C(c1n[nH]cc1-c1cnc2nccn2c1)N1CCC(Oc2ccc(Cl)cc2)CC1,0.41014752792070924,-1.2186391592189894,0.37622283953329344,3.150502781879697,,,,,
COc1ccc(-c2cc(C(=O)N3CCC(Oc4cncc(Cl)c4)CC3)n[nH]2)cc1OC,1.1660851260159737,-0.7929790675914635,-0.15932502925283332,0.3048538392084189,-0.7530592998315435,-0.193524524788065,,-0.5419451114051623,
O=C(c1cc(-c2ccccc2Cl)[nH]n1)N1CCC(Oc2cncc(Cl)c2)CC1,1.7540365912011797,-1.2574462730509348,-0.22359077350716855,1.7406293661744918,,,,,
CCOCCOc1ccc2c(c1)c1ccn(CCCN3CCCCC3)c(=O)c1n2C,-0.09381087080946723,-0.8364848005869179,-0.2902367305116644,-0.264685468871463,,,,,
COc1cc2c(cn1)[nH]c1c(=O)n(CCCN3CCCCC3)ccc12,-0.8497484689047318,-0.7077078309203729,-0.4005199212691038,-0.5325112517111127,,,,,
CN(CCn1cnc2c([nH]c3c(Cl)cccc32)c1=O)C1CCCCC1,1.4180643253810616,-1.2507463901696347,3.2293045227257555,6.1956901231574255,,,,,
CN1CCC[C@@H](Cn2cnc3c([nH]c4c(Cl)cccc43)c2=O)C1,-0.34579007017455543,-0.7947192969112816,-0.37275077251723054,-0.06023283571749495,,,,,
CN(CCn1ccc2c([nH]c3cc(Cl)ccc32)c1=O)C1CCCCC1,1.7540365912011797,-1.2717161534734438,0.08901050101391877,1.2372274647132697,,,,,
COc1ccc2c3cnn(CCCN4CCCCC4)c(=O)c3n(C)c2c1,-0.4297831366295847,-0.837354915246827,-0.33149375151444743,-0.26693782637240804,,,,,
O=c1c2cc3ncc(Cl)cc3n2ccn1CCCN1CCCCC1,-0.7657554024497024,-0.8486664058256451,-0.35688268751616015,-0.47753325271077174,,,,,
COCCOc1ccc2c(c1)c1ccn(CCCN3CCCCC3)c(=O)c1n2C,-0.4297831366295847,-0.7512135639158273,-0.33942779401498263,-0.35846544481990306,,,,,
COc1cncc(-c2cn(C)c3ccc(OC[C@H](C)NC4CCC(F)(F)CC4)cc23)c1,1.3340712589260326,-0.8886916801814632,0.5610860297957639,2.101518465757735,,,,,
COc1cncc(-c2cn(C)c3ccc(OC[C@H](C)NC4CCOCC4)cc23)c1,0.2421613950106503,-0.6963963403415547,0.04934028851124272,0.3217465204655069,1.1135133835340711,-0.36832635726447166,-0.30943306785914926,-0.37288364709714467,
CC(C)Nc1ccc(-c2cn(C)c3ccc(OCCCN4CCCC4)cc23)cn1,0.3261544614656797,-0.6833446204429184,-0.21724353950674039,2.877967524265344,-0.14183902568159404,-0.39375207835194903,-0.7998179799657903,-0.5496297234191632,
Cn1cc(C#N)c2cc(OCCCN3CCCC3)ccc21,-1.10172766826982,-0.49888031254219173,-0.33308056001455444,-0.1587222864406383,,,,,
CC(=O)N[C@@H](C)COc1cccc(-c2ccc3cnccc3c2)n1,0.7461197937408267,-0.699006684321282,0.25562539352515823,0.1640814953993523,,,,,
CC(=O)N[C@@H](C)COc1ccc(-c2ccc3cnccc3c2)cc1,1.0820920595609442,-0.9809238341318266,-0.2220039650070615,-0.017130903540318945,,,,,
Fc1cccc(-c2cccc(Nc3ccc(CCN4CC(F)(F)C4)cc3)n2)c1,,-1.267713626037862,-0.20216885875572346,0.21230242189685805,-1.0934619755889001,-0.13101962711468323,-0.9040247737884514,-0.6512373711598404,
Fc1cccc(-c2cccc(Nc3ccc(CCN4CCC4)cc3)n2)c1,0.8301128601958562,-0.8051606728301908,-0.3775111980175516,0.015425900336977988,-0.8066586161800775,-0.28145514354892415,-0.8120776027684562,-0.6469681422631733,
CC(=O)N[C@@H](C)COc1cccc(-c2ccc3c(c2)NC(=O)CC3)c1,0.41014752792070924,-0.7468629906162818,0.11519284126568495,-0.23499530181355074,1.6100123139204918,-0.3301877756332557,-0.6710919405377969,-0.236268322403797,
O=C(c1n[nH]cc1C1CC1)N1CCC(Oc2cccnc2C(F)(F)F)CC1,0.3261544614656797,-0.7459928759563728,-0.02127268974352065,1.0900051880605877,,,,,
Cn1cnc2ccc(-c3c[nH]nc3C(=O)N3CCC(Oc4ccc(C(F)F)nc4)CC3)cc21,-0.26179700371952597,-0.6433193460871003,0.8102149643125696,9.998898143389578,,,,,
Cn1cnc2ccc(-c3c[nH]nc3C(=O)N3CCC(Oc4cncc(C(F)(F)F)c4)CC3)cc21,0.1581683285556208,-0.7233698947987365,4.16552153778891,9.40519718211774,,,,,
Cn1c(=O)n(C2CCN(C(=O)c3n[nH]c4ccccc34)CC2)c2ccc(Cl)cc21,1.2500781924710032,-1.2679746604358346,-0.32117949626375164,-0.18697913508885822,,,,,
O=C(c1n[nH]c2ccccc12)N1CCC(n2cnc3c(Cl)cccc32)CC1,0.9980989931059148,-1.268844775095744,-0.28071587951102206,-0.07006130481252792,,,,,
Clc1cncc(OC2CCN(Cc3n[nH]c4cccnc34)CC2)c1,0.3261544614656797,-0.5771906319340097,0.2635594360256934,1.8014430187000088,,,,,
O=C(c1nc2ccccc2n1C1CC1)N1CCC(Oc2cncc(Cl)c2)CC1,0.8301128601958562,-0.5945929251321914,2.8341892061991016,4.618220833404626,,,,,
O=C(c1n[nH]cc1-c1ccc2nncn2c1)N1CCC(Oc2ccc(Cl)cc2)CC1,0.07417526210059171,-0.8738997309630087,-0.27357524126054034,-0.3706486513022877,,,,,
O=C(c1cc(-c2ccccc2C(F)(F)F)[nH]n1)N1CCC(Oc2cncc(Cl)c2)CC1,,-1.1218824090370987,-0.2862697092613968,0.35430332434280387,,,,,
COc1ccc(-c2cc(C(=O)N3CCC(Oc4cncc(Cl)c4)CC3)n[nH]2)c(OC)c1,1.4180643253810616,-1.093168625260099,-0.20692928425604462,0.4050837480004745,-0.9289026710100675,-0.2772175233676779,,-0.6076912364138359,
O=C(c1n[nH]c2cccnc12)N1CCC(Oc2ccc3nccn3n2)CC1,-0.5977692695396437,-0.49365962458273727,-0.41876821902033473,-0.527392257390783,,,,,
O=C(c1n[nH]c2cccnc12)N1CCC(Oc2ccc3nccn3c2)CC1,-0.7657554024497024,-0.4675561847854646,-0.41876821902033473,-0.5643513963835635,,,,,
O=C(c1n[nH]c2cccnc12)N1CCC(Oc2ccn3nccc3n2)CC1,-0.5977692695396437,-0.4240504517900102,-0.41876821902033473,-0.5450015978527171,,,,,
COCC1CN([C@@H](C)c2ccc(N3CCN(C(=O)c4cn(C)c5ncccc45)CC3)cc2)C1,-0.5977692695396437,-0.6520204926861912,-0.23152481600770375,-0.5439777989886512,,,,,
COCC1CN([C@H](C)c2ccc(N3CCN(C(=O)c4cn(C)c5ncccc45)CC3)cc2)C1,-0.5977692695396437,-0.5885021225128277,-0.317212475013484,-0.49176405692128833,,,,,
COC1CN(Cc2ccc(N3CCC(Cn4c(=O)n(C)c5ncccc54)CC3)cc2)C1,-0.34579007017455543,-0.5684894853349188,-0.26167417750973754,-0.44681928678879357,,,,,
COCC1CN(Cc2ccc(N3CCC(Cn4c(=O)n(C)c5ncccc54)CC3)cc2)C1,-0.7657554024497024,-0.6485400340465549,-0.27754226251080794,-0.4738475768001344,,,,,
O=c1c2[nH]c3cc(Cl)ccc3c2cnn1CCCN1CCCCC1,0.41014752792070924,-0.6224365942492822,-0.3465684322654643,-0.4107815667736725,,,,,
Cn1c2cc(Cl)ccc2c2cnn(CCCN3CCCCC3)c(=O)c21,0.41014752792070924,-0.7842779209923726,-0.31403885801327,0.5491322481745522,,,,,
CCOc1ccc2c(c1)c1ccn(CCN)c(=O)c1n2C,-0.5137762030846142,-0.6546308366659186,-0.2624675817597911,-0.47886419123405743,,,,,
NC(=O)COc1cnn(-c2ccc3ccncc3c2)c1,-0.5137762030846142,0.9716134627041672,,,,,,,
CN1C(=O)CCc2cc(N)c(-c3cccc(OCCN4CCCCC4)n3)cc21,-0.5137762030846142,0.9368088763078036,,,,,,,
Nc1cc(OCCN2CCCCC2)ccc1-c1cc2cnccc2cn1,-0.5977692695396437,1.058624928695076,,,,,,,
c1cc2ccc(-c3ccc(OCCN4CCNCC4)cc3)cc2cn1,-0.681762335994673,0.8062916773214404,-0.3798914107677122,-0.3718772099391668,0.33585312703867415,-0.29840562427390904,-0.3278225020631482,-0.5607297185504976,
NC(=O)CCCOc1ccc(-c2ccc3ccncc3c2)cc1,0.7461197937408267,-1.2142885859194439,,,,,,,
NCCCOc1ccc(-c2ccc3ccncc3c2)cc1,-1.1857207347248495,-0.7773170037130999,,,,,,,
NCCOc1ccc(-c2ccc3ccncc3c2)cc1,-0.7657554024497024,0.6409698919387137,,,,,,,
CNCCOc1ccc(-c2ccc3ccncc3c2)cc1,-0.5977692695396437,0.7714870909250768,4.762954938079212,0.227966544517067,-0.7765677719142339,-0.260267042642693,0.052225804819498504,,
c1cc(-c2ccc3cnncc3c2)ccc1OCCN1CCCCC1,-0.1778039372644967,1.1804409810823482,,,,,,,
